,units,weights,learning_rate,lambda_reg,activation_function,mean_val_loss,std_val_loss,mean_val_accuracy,std_val_accuracy
44,2,0.7,0.1,0.0,binary_crossentropy,0.28245904048283893,0.013875642362929506,0.3794037997722626,0.07693805108830504
45,2,0.3,0.1,1e-05,binary_crossentropy,0.36245115598042804,0.13299542392378977,0.4045683393875758,0.1824541791923655
46,4,0.3,0.001,0.0,binary_crossentropy,0.3286285897095998,0.12878777832623048,0.5098722477753957,0.16613872684075204
47,2,0.3,0.0001,1e-05,binary_crossentropy,0.2749873499075572,0.017507098813930724,0.3794037997722626,0.07693805108830504
48,2,0.7,0.0001,0.0,binary_crossentropy,0.3060137132803599,0.0699776791666615,0.5013550221920013,0.14304220051961714
49,2,0.3,0.01,0.01,binary_crossentropy,0.3018430471420288,0.05596472433804378,0.5172280172506968,0.09636142151956881
50,2,0.7,0.01,0.0,binary_crossentropy,0.27629949152469635,0.019441283504391407,0.38753387331962585,0.08839840249772168
51,2,0.1,0.1,0.0,binary_crossentropy,0.28595583140850067,0.028642840194919136,0.38753387331962585,0.08839840249772168
52,2,0.7,0.0001,1e-05,binary_crossentropy,0.30610039830207825,0.06994850874874735,0.5013550221920013,0.14304220051961714
53,2,0.7,0.1,0.0001,binary_crossentropy,0.36404911677042645,0.12545064375992668,0.4045683393875758,0.1824541791923655
54,4,0.1,0.0001,1e-05,binary_crossentropy,0.27410946289698285,0.01594151794102397,0.3712737162907918,0.06549076575556552
55,2,0.3,0.1,0.01,binary_crossentropy,0.294830580552419,0.03386522685115283,0.5406504074732462,0.03496879164603339
56,4,0.1,0.001,0.01,binary_crossentropy,0.29927187661329907,0.0803945213622455,0.5172280371189117,0.09839774290764908
57,2,0.1,0.0001,0.0,binary_crossentropy,0.26613644262154895,0.025168540253851148,0.49864498774210614,0.1430422121885193
58,4,0.3,0.001,0.01,binary_crossentropy,0.29898396134376526,0.08213773882640601,0.5172280172506968,0.09636142151956881
59,4,0.1,0.0001,0.0,binary_crossentropy,0.2744110623995463,0.01607701147842358,0.3712737162907918,0.06549076575556552
